cust_id,balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure,avg_purchase,total_transactions,balance_group,normalized_balance
C10158,49.206256,1.0,870.24,0.0,870.24,0.0,1.0,0.0,1.0,0.0,0,24,8000.0,835.839952,193.011166,1.0,12,36.26,24,Low,0.005270980183840991
C10160,106.455975,0.636364,2463.12,789.53,1673.59,0.0,1.0,0.5,1.0,0.0,0,46,4000.0,2573.722764,95.342224,0.636364,12,53.546086956521734,46,Low,0.011403577111749202
C10161,119.760904,0.363636,1859.34,0.0,1859.34,0.0,0.333333,0.0,0.25,0.0,0,4,20000.0,3104.275623,288.903628,0.25,12,464.835,4,Low,0.012828802739693976
C10162,5837.105453,1.0,3488.49,3262.25,226.24,3303.1523,1.0,1.0,0.5,0.75,15,46,7900.0,0.0,864.2065423050826,0.0,12,75.83673913043478,61,High,0.6252714527549746
C10163,1734.510004,1.0,0.0,0.0,0.0,66.275851,0.0,0.0,0.0,0.166667,2,0,1800.0,363.474455,2827.997525,0.0,12,,2,Medium,0.18580092457670336
C10164,2765.748281,1.0,7283.31,5087.31,2196.0,0.0,1.0,1.0,0.666667,0.0,0,77,11000.0,14373.3929,1058.128452,0.25,12,94.58844155844156,77,Medium,0.29626729541551144
C10165,1046.37041,1.0,295.0,295.0,0.0,93.579809,0.083333,0.083333,0.0,0.083333,1,2,1200.0,439.407082,362.838185,0.0,12,147.5,3,Medium,0.11208732678356127
C10166,2737.367678,1.0,0.0,0.0,0.0,429.691164,0.0,0.0,0.0,0.416667,5,0,3000.0,778.827993,721.798576,0.0,12,,5,Medium,0.2932271617378251
C10167,4014.818167,1.0,0.0,0.0,0.0,988.356213,0.0,0.0,0.0,0.083333,1,0,8500.0,1009.185035,1177.149934,0.0,12,,1,Medium,0.4300678149538914
C10168,871.568977,1.0,648.22,115.0,533.22,0.0,1.0,0.083333,1.0,0.0,0,27,1200.0,1110.886425,208.298424,0.0,12,24.00814814814815,27,Low,0.09336257581998443
C10169,1610.040203,1.0,557.19,525.64,31.55,0.0,0.25,0.083333,0.166667,0.0,0,5,4000.0,422.711848,616.005839,0.0,12,111.43800000000002,5,Medium,0.1724677042122515
C10170,114.593817,1.0,469.98,0.0,469.98,0.0,1.0,0.0,0.833333,0.0,0,6,1000.0,367.109312,86.102479,0.5,6,78.33,6,Low,0.012275303745883467
C10171,5800.587339,1.0,0.0,0.0,0.0,369.950794,0.0,0.0,0.0,0.083333,1,0,6500.0,1346.365584,1972.526015,0.0,12,,1,High,0.6213596278999146
C10172,823.103926,0.363636,131.64,0.0,131.64,0.0,1.0,0.0,1.0,0.0,0,12,8000.0,2916.071564,243.199498,0.0,12,10.969999999999999,12,Low,0.08817099360674222
C10173,595.677343,1.0,5078.14,4330.53,747.61,1424.442602,0.916667,0.666667,0.75,0.083333,1,42,15000.0,4756.654374,241.894073,0.916667,12,120.90809523809524,43,Low,0.06380903011430197
C10174,1128.124563,1.0,924.6,0.0,924.6,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,1202.711782,1747.037345,0.0,12,77.05,12,Medium,0.12084484168999318
C10175,349.441102,1.0,1975.4,1393.5,581.9,0.0,0.666667,0.416667,0.333333,0.0,0,17,4000.0,1795.012223,167.219681,0.0,12,116.2,17,Low,0.037432173747613685
C10176,840.804076,0.666667,0.0,0.0,0.0,3671.777443,0.0,0.0,0.0,0.222222,5,0,4000.0,3621.266477,193.171404,0.0,9,,5,Low,0.09006703584781443
C10177,975.942008,1.0,10221.35,7141.38,3079.97,1620.685551,1.0,1.0,0.833333,0.583333,18,130,10500.0,10693.49585,347.641073,0.75,12,78.62576923076924,148,Low,0.10454302771472768
C10178,23.111088,0.363636,300.0,0.0,300.0,0.0,0.25,0.0,0.166667,0.0,0,3,12500.0,291.948834,43.452683,0.181818,12,100.0,3,Low,0.0024756625839406536
C10179,2187.732265,0.857143,0.0,0.0,0.0,3905.326256,0.0,0.0,0.0,0.285714,9,0,3000.0,1423.788603,461.365626,0.2,7,,9,Medium,0.23435014881775534
C10181,1608.451822,1.0,0.0,0.0,0.0,205.737165,0.0,0.0,0.0,0.166667,2,0,1800.0,470.565984,408.799147,0.0,12,,2,Medium,0.17229755664452373
C10182,1872.926275,1.0,766.61,766.61,0.0,1017.120578,0.833333,0.833333,0.0,0.25,5,12,2300.0,0.0,864.2065423050826,0.0,12,63.884166666666665,17,Medium,0.2006280925197829
C10183,2933.240476,1.0,0.0,0.0,0.0,2040.433925,0.0,0.0,0.0,0.583333,13,0,3000.0,2431.578544,1739.74883,0.0,12,,13,Medium,0.3142090799071629
C10184,336.799916,1.0,3535.8,1614.7,1921.1,0.0,1.0,0.416667,0.916667,0.0,0,44,20000.0,2814.231227,186.230835,1.0,12,80.35909090909091,44,Low,0.03607804835131757
C10185,36.236312,0.454545,256.11,0.0,256.11,0.0,0.416667,0.0,0.416667,0.0,0,5,5300.0,831.375322,189.036967,0.166667,12,51.222,5,Low,0.0038816381902227934
C10186,903.29781,1.0,2697.48,150.5,2546.98,0.0,1.0,0.333333,1.0,0.0,0,39,2500.0,1686.196344,303.361632,0.0,12,69.16615384615385,39,Low,0.09676137230633772
C10187,0.0,0.0,23.0,0.0,23.0,0.0,0.083333,0.0,0.083333,0.0,0,1,5000.0,0.0,864.2065423050826,0.0,12,23.0,1,,0.0
C10188,2881.253586,1.0,117.0,0.0,117.0,17661.49486,0.25,0.0,0.166667,0.75,28,3,4500.0,17301.83238,931.618475,0.166667,12,39.0,31,Medium,0.30864023786785955
C10189,5.465999,0.090909,196.81,173.0,23.81,0.0,0.083333,0.083333,0.083333,0.0,0,3,12000.0,0.0,864.2065423050826,0.0,12,65.60333333333334,3,Low,0.0005855184839483555
C10190,117.442684,1.0,653.73,493.0,160.73,0.0,0.666667,0.416667,0.416667,0.0,0,15,10000.0,441.588141,136.827952,0.0,12,43.582,15,Low,0.01258047472868286
C10191,168.522709,0.818182,2009.05,0.0,2009.05,0.0,0.833333,0.0,0.75,0.0,0,22,1200.0,2612.760497,197.638558,0.142857,12,91.32045454545454,22,Low,0.018052173277849096
C10192,1706.014379,1.0,147.78,0.0,147.78,1657.090283,0.166667,0.0,0.166667,0.25,4,2,6000.0,1186.062765,374.595505,0.0,12,73.89,6,Medium,0.18274846972825554
C10193,874.583247,1.0,516.54,159.07,357.47,0.0,1.0,0.333333,0.916667,0.0,0,30,900.0,579.749308,693.894717,0.0,12,17.218,30,Low,0.09368546479245059
C10194,861.001207,1.0,969.56,969.56,0.0,446.233197,0.416667,0.416667,0.0,0.083333,1,6,2400.0,0.0,864.2065423050826,0.0,12,161.59333333333333,7,Low,0.0922305550001645
C10196,966.251742,1.0,311.45,311.45,0.0,955.959749,0.333333,0.333333,0.0,0.083333,1,15,1500.0,277.522439,286.299328,0.0,12,20.763333333333332,16,Low,0.10350500523112015
C10197,38.615644,0.727273,280.4,280.4,0.0,0.0,0.25,0.25,0.0,0.0,0,3,6150.0,254.392984,55.79974,0.090909,12,93.46666666666665,3,Low,0.004136512526176717
C10198,189.687964,1.0,66.14,66.14,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,6000.0,0.0,864.2065423050826,0.0,12,33.07,2,Low,0.020319397991937105
C10199,40.417255,0.363636,79.2,79.2,0.0,1631.576375,0.083333,0.083333,0.0,0.083333,1,1,4000.0,1647.880773,24.815878,0.083333,12,79.2,2,Low,0.0043295013176830235
C10200,5462.897068,1.0,1453.32,0.0,1453.32,0.0,0.5,0.0,0.5,0.0,0,18,16500.0,1382.269127,1755.253802,0.0,12,80.74,18,High,0.5851862046116869
C10201,3983.923705,1.0,756.54,756.54,0.0,0.0,0.5,0.5,0.0,0.0,0,15,4000.0,1110.870941,1431.201171,0.0,12,50.436,15,Medium,0.42675839639149504
C10202,5588.846272,1.0,3507.35,603.75,2903.6,0.0,0.916667,0.166667,0.833333,0.0,0,34,11500.0,1412.597253,1825.176503,0.0,12,103.15735294117647,34,High,0.5986778988071271
C10203,281.170378,0.818182,3163.69,56.8,3106.89,0.0,0.75,0.083333,0.666667,0.0,0,36,8000.0,2422.911622,187.046284,0.888889,12,87.88027777777778,36,Low,0.030119005411041247
C10204,130.251538,0.909091,1343.19,1082.79,260.4,0.0,1.0,1.0,0.583333,0.0,0,33,15000.0,1043.55929,182.429461,0.545455,12,40.70272727272727,33,Low,0.013952560741723812
C10205,1973.814964,1.0,873.0,873.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,5,8000.0,541.722532,762.682834,0.0,12,174.6,5,Medium,0.21143530127170856
C10206,5698.539876,1.0,47.55,0.0,47.55,2039.52804,0.166667,0.0,0.166667,0.75,14,2,6000.0,2976.579866,3463.174962,0.0,12,23.775,16,High,0.6104282911348445
C10207,43.103899,0.454545,370.0,370.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,23000.0,1212.054219,68.725483,0.0,12,185.0,2,Low,0.004617294952806071
C10208,566.546048,0.909091,405.75,313.75,92.0,1044.651618,0.5,0.166667,0.416667,0.333333,6,12,2000.0,1249.835142,313.052687,0.0,12,33.8125,18,Low,0.06068848221741208
C10209,24.527253,0.909091,261.64,0.0,261.64,0.0,0.833333,0.0,0.833333,0.0,0,10,4000.0,376.758504,169.78292,0.818182,12,26.163999999999998,10,Low,0.0026273623526052153
C10211,8350.145568,1.0,1989.28,842.8,1146.48,893.757903,0.333333,0.166667,0.166667,0.083333,2,8,14000.0,4720.900413,2557.044576,0.0,12,248.66,10,High,0.8944686184032304
C10212,4559.779234,1.0,10848.5,8208.0,2640.5,0.0,1.0,0.666667,1.0,0.0,0,123,7500.0,9423.715495,2925.275522,0.0,12,88.19918699186992,123,Medium,0.48844411135656507
C10213,2.67713,0.090909,43.39,0.0,43.39,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,130.107234,29.700051,0.090909,12,43.39,1,Low,0.0002867744942750009
C10214,1570.682346,1.0,645.32,645.32,0.0,1665.331678,0.166667,0.166667,0.0,0.416667,9,2,1800.0,2591.391006,808.217224,0.0,12,322.66,11,Medium,0.16825168573839225
C10215,7201.736985,1.0,987.1,862.1,125.0,5468.620604,0.333333,0.333333,0.083333,0.25,16,9,10500.0,1941.541158,2391.987571,0.0,12,109.67777777777778,25,High,0.7714509500005398
C10216,6467.885013,1.0,1464.14,978.71,485.43,3947.86784,0.833333,0.583333,0.666667,0.416667,10,23,11500.0,1658.563509,1887.413517,0.0,12,63.65826086956522,33,High,0.692840636663865
C10217,64.080909,0.454545,927.0,600.0,327.0,0.0,0.25,0.083333,0.166667,0.0,0,4,5000.0,1260.16384,59.04439,0.222222,12,231.75,4,Low,0.00686435483938298
C10218,5635.860679,1.0,393.62,153.72,239.9,5933.467329,0.916667,0.916667,0.166667,0.75,24,15,10000.0,1919.630466,1731.549385,0.0,12,26.241333333333333,39,High,0.6037140878569918
C10219,3670.50596,1.0,965.5,876.13,89.37,0.0,0.5,0.5,0.083333,0.0,0,9,7500.0,1034.932404,941.496383,0.0,12,107.27777777777777,9,Medium,0.3931850490683593
C10220,2458.376257,0.818182,0.0,0.0,0.0,102.275984,0.0,0.0,0.0,0.083333,1,0,7500.0,4543.63481,647.20869,0.0,12,,1,Medium,0.2633415664681374
C10221,768.004936,1.0,336.41,336.41,0.0,0.0,0.75,0.75,0.0,0.0,0,9,6000.0,947.696134,217.027653,0.0,12,37.378888888888895,9,Low,0.08226878303336202
C10222,75.647479,0.727273,540.0,0.0,540.0,0.0,0.25,0.0,0.166667,0.0,0,3,4000.0,548.967281,48.659935,0.0,12,180.0,3,Low,0.008103367237826984
C10223,2.433254,0.181818,36.0,0.0,36.0,0.0,0.166667,0.0,0.083333,0.0,0,2,7500.0,0.0,864.2065423050826,0.0,12,18.0,2,Low,0.0002606504672140027
C10224,1121.730896,1.0,878.52,103.1,775.42,197.648111,1.0,0.166667,0.916667,0.083333,1,39,1500.0,542.836917,471.496776,0.0,12,22.526153846153846,40,Medium,0.12015995129599373
C10226,7.56809,0.545455,144.26,67.08,77.18,0.0,0.333333,0.083333,0.166667,0.0,0,7,11500.0,134.710832,75.515008,0.111111,12,20.608571428571427,7,Low,0.0008106947299450127
C10227,2053.441598,1.0,493.85,441.35,52.5,1738.33378,0.5,0.333333,0.25,0.833333,16,10,2000.0,2795.059574,2661.324808,0.0,12,49.385000000000005,26,Medium,0.219964916081662
C10228,2422.311938,1.0,4490.69,3456.25,1034.44,188.783221,1.0,0.916667,1.0,0.083333,1,52,8500.0,5763.666926,582.589765,0.0,12,86.35942307692306,53,Medium,0.2594783521891904
C10229,9047.621884,1.0,11188.62,6099.16,5089.46,0.0,1.0,0.75,1.0,0.0,0,151,10000.0,11994.41815,8517.258683,0.0,12,74.09682119205299,151,High,0.9691823670032951
C10230,3061.213971,1.0,1829.2,1792.7,36.5,0.0,1.0,1.0,0.083333,0.0,0,17,7000.0,971.234118,985.954762,0.0,12,107.60000000000001,17,Medium,0.3279176164030482
C10231,41.642389,0.857143,75.99,75.99,0.0,0.0,0.142857,0.142857,0.0,0.0,0,1,2700.0,69.163384,99.401747,0.0,7,75.99,1,Low,0.004460737822174442
C10232,5431.622968,1.0,1824.16,1598.56,225.6,0.0,1.0,0.916667,0.75,0.0,0,23,14500.0,1508.016452,1370.519926,0.0,12,79.3113043478261,23,High,0.5818361191801218
C10233,6571.484039,1.0,9325.22,9325.22,0.0,0.0,0.333333,0.333333,0.0,0.0,0,5,8500.0,11036.72668,1824.680131,0.0,12,1865.0439999999999,5,High,0.7039381770479826
C10234,28.461629,1.0,100.0,100.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,125.769169,104.857518,0.0,12,100.0,1,Low,0.003048813192754069
C10235,4178.625215,1.0,1431.89,430.69,1001.2,0.0,1.0,0.416667,0.833333,0.0,0,39,4000.0,2384.542045,3868.70983,0.0,12,36.71512820512821,39,Medium,0.44761484604647217
C10236,3019.019487,1.0,2260.41,1356.33,904.08,0.0,0.833333,0.416667,0.75,0.0,0,25,8500.0,2187.930651,739.224894,0.0,12,90.4164,25,Medium,0.32339773809669226
C10237,1.045584,0.333333,0.0,0.0,0.0,466.643895,0.0,0.0,0.0,0.111111,1,0,1200.0,1068.581252,25.537,0.5,9,,1,Low,0.00011200308644781262
C10238,2723.369217,0.909091,10410.49,1158.84,9251.65,0.0,0.75,0.666667,0.583333,0.0,0,41,19500.0,9695.650901,726.696049,0.363636,12,253.91439024390243,41,Medium,0.2917276448768944
C10239,1070.999446,1.0,990.7,482.0,508.7,0.0,0.75,0.25,0.583333,0.0,0,13,1400.0,505.317328,438.324017,0.0,12,76.20769230769231,13,Medium,0.11472559214362253
C10240,279.608696,1.0,3034.92,0.0,3034.92,0.0,1.0,0.0,1.0,0.0,0,12,2900.0,2928.909865,2733.317012,0.083333,12,252.91,12,Low,0.029951717843471358
C10241,1255.901821,1.0,1038.81,1038.81,0.0,1092.634704,0.916667,0.916667,0.0,0.083333,1,21,5700.0,1215.454299,422.331098,0.0,12,49.46714285714285,22,Medium,0.13453235725434615
C10242,2229.857287,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,542.7463,628.211031,0.0,12,45.65,1,Medium,0.23886258634614327
C10243,2363.489077,1.0,2641.98,1386.3,1255.68,263.884743,0.833333,0.666667,0.75,0.083333,1,41,3000.0,1839.928884,1075.456585,0.0,12,64.43853658536585,42,Medium,0.2531772400971054
C10244,4014.388265,1.0,1189.52,1189.52,0.0,0.0,1.0,1.0,0.0,0.0,0,12,8000.0,0.0,864.2065423050826,0.0,12,99.12666666666667,12,Medium,0.4300217637988717
C10245,7623.224897,1.0,300.0,0.0,300.0,2800.728343,0.5,0.0,0.416667,0.25,3,6,12000.0,1975.974183,1774.584333,0.0,12,50.0,9,High,0.8166007868806412
C10246,3421.571922,1.0,126.69,42.88,83.81,154.341344,0.333333,0.083333,0.25,0.083333,1,5,10500.0,2515.435738,975.504012,0.0,12,25.338,6,Medium,0.3665192043558187
C10247,48.898611,0.545455,247.09,0.0,247.09,182.357669,0.5,0.0,0.416667,0.166667,3,7,5500.0,409.594792,69.921472,0.0,12,35.29857142857143,10,Low,0.005238025213670983
C10248,1874.716289,1.0,301.1,83.0,218.1,0.0,0.583333,0.166667,0.333333,0.0,0,10,1950.0,586.974046,1089.040271,0.0,12,30.110000000000003,10,Medium,0.2008198390392254
C10249,3215.511032,0.818182,1112.2,1112.2,0.0,7616.064965,0.25,0.25,0.0,0.25,4,4,7200.0,0.0,864.2065423050826,0.0,12,278.05,8,Medium,0.34444593652063454
C10250,237.235398,0.636364,2410.07,1670.5,739.57,0.0,0.5,0.083333,0.333333,0.0,0,15,4000.0,3773.727455,169.879335,1.0,12,160.67133333333334,15,Low,0.025412684959482196
C10251,1272.927288,1.0,5350.19,4783.34,566.85,0.0,1.0,1.0,0.916667,0.0,0,101,8000.0,5825.602115,318.305326,0.166667,12,52.97217821782178,101,Medium,0.1363561273696266
C10252,558.476701,1.0,630.03,630.03,0.0,0.0,0.090909,0.090909,0.0,0.0,0,1,5500.0,426.092563,213.369694,0.0,11,630.03,1,Low,0.05982409277608705
C10253,2814.207626,1.0,3197.24,2080.02,1117.22,0.0,1.0,0.666667,1.0,0.0,0,49,3000.0,3574.480603,1328.897516,0.0,12,65.24979591836734,49,Medium,0.3014582664013331
C10254,8.061012,0.363636,133.0,0.0,133.0,0.0,0.25,0.0,0.166667,0.0,0,3,3000.0,130.61272,41.436595,0.181818,12,44.333333333333336,3,Low,0.0008634965951017373
C10255,435.862142,1.0,1646.16,1023.42,622.74,0.0,1.0,0.583333,0.75,0.0,0,33,12000.0,1055.835407,236.619362,0.0,12,49.88363636363636,33,Low,0.04668960616244584
C10256,6.390383,1.0,79.66,0.0,79.66,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,75.896288,75.967742,0.0,12,6.638333333333333,12,Low,0.0006845386115162742
C10258,7938.559134,1.0,3677.52,3543.73,133.79,0.0,1.0,1.0,0.5,0.0,0,98,12500.0,2657.856602,1912.298544,0.0,12,37.52571428571429,98,High,0.8503794290621073
C10259,2344.478291,1.0,1041.63,1041.63,0.0,4003.968939,0.25,0.25,0.0,0.333333,6,14,4000.0,3033.665478,716.70488,0.0,12,74.40214285714286,20,Medium,0.2511408023668045
C10260,996.48222,1.0,675.96,0.0,675.96,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,1851.602411,1382.292833,0.083333,12,56.330000000000005,12,Low,0.10674329774591829
C10261,19.508047,1.0,193.14,0.0,193.14,0.0,0.416667,0.0,0.416667,0.0,0,5,2000.0,220.46377,71.965063,0.25,12,38.628,5,Low,0.0020897043896702626
C10262,185.640313,1.0,1703.23,1703.23,0.0,0.0,1.0,1.0,0.0,0.0,0,13,11500.0,1449.039414,183.298253,1.0,12,131.0176923076923,13,Low,0.01988581311988132
C10263,5335.302925,1.0,0.0,0.0,0.0,468.958688,0.0,0.0,0.0,0.166667,2,0,6000.0,1350.318606,1249.937085,0.0,12,,2,High,0.5715183043486152
C10265,22.189283,0.363636,234.16,0.0,234.16,0.0,0.363636,0.0,0.272727,0.0,0,4,1500.0,479.910499,149.977816,0.5,11,58.54,4,Low,0.0023769187191693625
C10266,5.871769,0.818182,29.68,29.68,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,10000.0,76.943584,75.595199,0.0,12,29.68,1,Low,0.0006289846161653068
C10267,1049.496471,1.0,1322.67,1096.71,225.96,774.260436,0.833333,0.75,0.416667,0.25,6,28,11000.0,802.38543,229.655091,0.0,12,47.238214285714285,34,Medium,0.11242219082167215
C10269,5570.190127,1.0,1607.88,0.0,1607.88,0.0,1.0,0.0,1.0,0.0,0,84,13500.0,1583.411686,2216.638394,0.0,12,19.141428571428573,84,High,0.596679450264286
C10270,1668.591831,1.0,0.0,0.0,0.0,1716.941235,0.0,0.0,0.0,0.166667,5,0,1800.0,2166.981163,568.063083,0.083333,12,,5,Medium,0.1787397617920769
C10271,2224.590946,0.818182,3183.0,3183.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,9000.0,3823.346244,629.080506,0.0,12,1591.5,2,Medium,0.2382984552516672
C10272,2903.781184,1.0,3014.23,1340.34,1673.89,103.610197,1.0,0.833333,1.0,0.083333,1,93,4500.0,1350.370286,655.633916,0.0,12,32.41107526881721,94,Medium,0.31105339693136436
C10273,2041.480046,1.0,7323.38,4944.88,2378.5,191.331735,1.0,0.833333,0.75,0.083333,1,81,3000.0,3792.095079,1737.893866,0.083333,12,90.4120987654321,82,Medium,0.2186835931628855
C10274,7755.698607,1.0,8533.54,4072.76,4460.78,7540.30735,1.0,0.5,0.833333,0.5,12,72,10000.0,4758.209146,7256.951816,0.0,6,118.52138888888891,84,High,0.8307913869598242
C10275,614.263149,0.727273,408.93,74.8,334.13,0.0,0.5,0.083333,0.5,0.0,0,10,9000.0,2161.153147,312.343947,0.0,12,40.893,10,Low,0.06579994393482742
C10276,8097.334733,1.0,3999.92,200.0,3799.92,0.0,1.0,0.083333,1.0,0.0,0,14,7500.0,5624.074339,9952.672511,0.0,12,285.7085714285714,14,High,0.86738749072009
C10277,1082.33027,1.0,2980.46,657.78,2322.68,0.0,1.0,0.5,1.0,0.0,0,50,6000.0,1116.967993,289.439818,0.0,12,59.6092,50,Medium,0.11593935140160365
C10278,2734.66412,1.0,560.73,560.73,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,7500.0,717.798364,670.049653,0.0,12,50.97545454545455,11,Medium,0.29293755627294543
C10279,80.708806,1.0,569.9,569.9,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,9500.0,634.000055,92.012927,0.083333,12,189.96666666666667,3,Low,0.00864553720745319
C10280,2554.525229,1.0,6186.77,6099.08,87.69,1898.690655,0.916667,0.75,0.25,0.083333,1,38,10950.0,11198.92613,608.36886,0.083333,12,162.80973684210528,39,Medium,0.2736410561531214
C10281,535.947221,1.0,4550.81,3016.98,1533.83,438.469118,1.0,0.916667,1.0,0.083333,1,99,8500.0,4317.191232,208.73456,0.916667,12,45.96777777777778,100,Low,0.05741073211251122
C10282,3905.365959,1.0,150.8,150.8,0.0,1659.19931,0.166667,0.166667,0.0,0.416667,5,2,7500.0,990.524408,989.783286,0.0,12,75.4,7,Medium,0.41834328099533047
C10283,156.278339,1.0,1385.1,1005.1,380.0,0.0,1.0,0.5,0.75,0.0,0,21,14000.0,1280.473571,193.369942,0.833333,12,65.95714285714286,21,Low,0.016740554860190635
C10284,5131.319584,1.0,32539.78,26547.43,5992.35,0.0,1.0,1.0,1.0,0.0,0,98,11500.0,26652.34432,1971.129435,0.083333,12,332.0385714285714,98,High,0.5496675838173746
C10285,5265.763713,1.0,410.24,44.71,365.53,15452.97758,0.916667,0.083333,0.916667,0.333333,13,21,16500.0,12005.3074,1055.547896,0.083333,12,19.535238095238096,34,High,0.5640692554217488
C10286,2.564117,0.181818,47.95,47.95,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,294.507498,86.245988,0.0,12,47.95,1,Low,0.0002746685278402366
C10287,1873.084577,1.0,126.57,126.57,0.0,181.139378,0.25,0.25,0.0,0.083333,1,4,2100.0,483.557464,524.426392,0.0,12,31.6425,5,Medium,0.20064504984945783
C10288,32.124999,0.272727,380.89,380.89,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5700.0,0.0,864.2065423050826,0.0,12,380.89,1,Low,0.003441233836911137
C10289,1473.495809,1.0,414.0,0.0,414.0,0.0,0.75,0.0,0.666667,0.0,0,9,10500.0,5863.94034,570.250342,0.5,12,46.0,9,Medium,0.15784105196322493
C10290,1504.82705,1.0,2010.0,630.0,1380.0,1189.292764,1.0,0.166667,1.0,0.083333,1,14,8500.0,859.829946,479.831475,0.0,12,143.57142857142858,15,Medium,0.1611972583457253
C10291,7645.108427,1.0,4693.15,4332.65,360.5,0.0,0.5,0.416667,0.333333,0.0,0,12,13500.0,4786.64868,1741.158024,0.0,12,391.0958333333333,12,High,0.8189449533009129
C10292,1129.33758,1.0,498.96,0.0,498.96,72.259355,1.0,0.0,1.0,0.083333,1,12,1000.0,829.505486,1623.389428,0.0,12,41.58,13,Medium,0.12097478021995696
C10293,668.956687,1.0,224.2,148.12,76.08,0.0,0.583333,0.083333,0.416667,0.0,0,9,9500.0,568.336995,272.270427,0.0,12,24.91111111111111,9,Low,0.07165872244018971
C10294,2302.184366,1.0,2856.57,922.84,1933.73,0.0,1.0,0.25,1.0,0.0,0,62,2500.0,2914.419813,2173.680619,0.0,12,46.07370967741936,62,Medium,0.2466102719283201
C10295,272.711518,0.818182,0.0,0.0,0.0,682.156051,0.0,0.0,0.0,0.083333,2,0,3000.0,2755.877257,144.621645,0.181818,12,,2,Low,0.029212891289335154
C10296,4246.430225,1.0,0.0,0.0,0.0,9270.408108,0.0,0.0,0.0,0.666667,16,0,7000.0,6010.525656,1793.262654,0.083333,12,,16,Medium,0.4548781270421883
C10297,2420.761135,1.0,0.0,0.0,0.0,567.233798,0.0,0.0,0.0,0.083333,2,0,3000.0,871.713321,609.206784,0.0,12,,2,Medium,0.2593122299814362
C10298,2935.324966,1.0,409.63,351.87,57.76,1876.241162,0.583333,0.583333,0.083333,0.25,4,12,5000.0,580.13865,1114.588285,0.0,12,34.13583333333333,16,Medium,0.3144323707318787
C10299,83.148283,0.636364,843.34,843.34,0.0,0.0,0.5,0.5,0.0,0.0,0,17,6500.0,1024.267592,122.850835,0.5,12,49.60823529411765,17,Low,0.0089068542831912
C10300,5469.851311,1.0,0.0,0.0,0.0,512.792701,0.0,0.0,0.0,0.166667,3,0,6000.0,1362.966798,2019.027883,0.0,12,,3,High,0.5859311439756291
C10301,280.142117,1.0,2236.49,758.52,1477.97,0.0,1.0,1.0,0.666667,0.0,0,34,10000.0,1986.838064,233.614975,1.0,12,65.77911764705881,34,Low,0.0300088579664802
C10302,5790.930626,1.0,464.51,399.41,65.1,2516.727082,0.416667,0.25,0.166667,0.166667,6,10,6000.0,1515.594331,2092.915898,0.0,12,46.451,16,High,0.6203251996177864
C10303,3605.714046,1.0,1779.0,1779.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,5000.0,856.05828,761.012234,0.0,12,889.5,2,Medium,0.38624453128608527
C10304,3992.261885,1.0,0.0,0.0,0.0,348.834361,0.0,0.0,0.0,0.583333,9,0,4000.0,1057.678259,1229.820066,0.0,12,,9,Medium,0.42765158325678504
C10305,41.833264,1.0,456.36,0.0,456.36,0.0,1.0,0.0,0.916667,0.0,0,14,6000.0,370.996177,163.287618,0.333333,12,32.597142857142856,14,Low,0.004481184375608432
C10306,635.090434,0.818182,5758.71,2252.37,3506.34,0.0,0.75,0.25,0.75,0.0,0,48,2900.0,7943.57021,197.416104,1.0,12,119.973125,48,Low,0.06803096526102238
C10307,1521.1681,1.0,245.98,245.98,0.0,2792.67597,0.166667,0.166667,0.0,0.25,3,2,6000.0,2261.523522,388.258009,0.0,12,122.99,5,Medium,0.16294771362793892
C10308,5547.092593,1.0,0.0,0.0,0.0,3298.958165,0.0,0.0,0.0,0.083333,2,0,12000.0,1786.142816,1351.998523,0.0,12,,2,High,0.5942052395864895
C10309,2503.107213,1.0,733.9,733.9,0.0,0.0,1.0,1.0,0.0,0.0,0,13,3000.0,1620.193277,857.535876,0.0,12,56.45384615384615,13,Medium,0.26813315196653953
